id,split,text,label,label_name
RD-00432,train,近视受遗传因素和环境因素影响,0,非谣言
RD-00433,train,吃零食前喝水能稀释热量,1,谣言
RD-00434,train,长期依赖褪黑素补充剂需医学建议,0,非谣言
RD-00435,train,调理“肾气”需明确症状与疾病对应关系,0,非谣言
RD-00436,train,熬夜不影响干眼症,1,谣言
RD-00437,train,服中药期间应告知医生避免与西药冲突,0,非谣言
RD-00438,train,仙人掌能防辐射,1,谣言
RD-00439,train,睡觉时一定要戴眼罩,1,谣言
RD-00440,train,环境噪音和光污染会影响入眠和深睡,0,非谣言
RD-00441,train,睡觉流汗是正常排毒,1,谣言
RD-00442,train,慢性咽炎能拖成喉癌,1,谣言
RD-00443,train,柚子皮能去甲醛,1,谣言
RD-00444,train,心理病不是“现代人才有”的问题,0,非谣言
RD-00445,train,长期不戴眼镜可能加重视疲劳与视力恶化,0,非谣言
RD-00446,train,打疫苗让人体质变差,1,谣言
RD-00447,train,揉太阳穴能治头痛,1,谣言
RD-00448,train,运动必须大汗淋漓才有效,1,谣言
RD-00449,train,喝白醋可以溶解脂肪,1,谣言
RD-00450,train,疫苗由国家和国际机构监管确保质量和透明度,0,非谣言
RD-00451,train,酒精喝下去可以消毒身体,1,谣言
RD-00452,train,拍嗝能清肺,1,谣言
RD-00453,train,鼻涕倒流会进脑子,1,谣言
RD-00454,train,运动后的补水和营养补给对恢复非常关键,0,非谣言
RD-00455,train,牙龈出血是火气大,1,谣言
RD-00456,train,适量补水有助运动表现和安全,0,非谣言
RD-00457,train,性能力差异属个体差异非判断标准,0,非谣言
RD-00458,train,断食疗法能饿死癌细胞,1,谣言
RD-00459,train,一天只吃一种食物不能减重,0,非谣言
RD-00460,train,性病都是同性恋人群才得的,1,谣言
RD-00461,train,敲胆经能瘦腿,1,谣言
RD-00462,train,过度锻炼可能造成身体压力,0,非谣言
RD-00463,train,捂汗能逼出寒气,1,谣言
RD-00464,train,按摩可能舒缓疲劳但不等于治疗疾病,0,非谣言
RD-00465,train,光吃沙拉就能满足营养需求,1,谣言
RD-00466,train,鸡蛋不能和糖一起煮会致癌,1,谣言
RD-00467,train,癌细胞不会因手术被“惊动”而扩散,0,非谣言
RD-00468,train,中医理论需专业人员辨证使用,0,非谣言
RD-00469,train,呼吸暂停综合征会增加心脑血管疾病风险,0,非谣言
RD-00470,train,心理疾病可通过专业评估判断真假,0,非谣言
RD-00471,train,运动有助于改善血糖血脂血压,0,非谣言
RD-00472,train,性生活与子宫下垂无直接因果关系,0,非谣言
RD-00473,train,得了癌症不能运动,1,谣言
RD-00474,train,睡眠不规律会增加代谢综合征风险,0,非谣言
RD-00475,train,喉咙痛用盐水漱口就能好,1,谣言
RD-00476,train,打疫苗会得自闭症,1,谣言
RD-00477,train,太阳光能改善眼部循环,1,谣言
RD-00478,train,结核病是穷人病,1,谣言
RD-00479,train,生理期不能洗头,1,谣言
RD-00480,train,长时间躺床就是休息,1,谣言
RD-00481,train,光脚走路可以治偏瘫,1,谣言
RD-00482,train,长期跑步会变成“肌肉腿”,1,谣言
RD-00483,train,吃水果一定要空腹,1,谣言
RD-00484,train,牙膏底部彩条代表成分,1,谣言
RD-00485,train,心理疾病患者有权接受教育工作和恋爱,0,非谣言
RD-00486,train,喝醋泡黑豆可乌发,1,谣言
RD-00487,train,孩子吃盐多会变笨,1,谣言
RD-00488,train,孕妇吃黑豆生儿子,1,谣言
RD-00489,train,眼药水不适用于预防近视,0,非谣言
RD-00490,train,多喝水治不了感冒，水喝得过多可能还会造成身体脱水,0,非谣言
RD-00491,train,气血不足就一定要喝四物汤,1,谣言
RD-00492,train,登革热通过接触传播,1,谣言
RD-00493,train,视力差就是肝不好,1,谣言
RD-00494,train,腰酸背痛就是肾亏,1,谣言
RD-00495,train,接种疫苗可显著降低感染率和重症风险,0,非谣言
RD-00496,train,核心训练应结合全身稳定性提升,0,非谣言
RD-00497,train,商家用废旧塑料袋做紫菜和粉丝,1,谣言
RD-00498,train,疫苗接种者寿命短,1,谣言
RD-00499,train,疫苗对孕妇和胎儿安全性已有充分研究支持,0,非谣言
RD-00500,train,运动要坚持每天都练不能中断,1,谣言
RD-00501,train,碳水化合物是人体主要能量来源不可完全剔除,0,非谣言
RD-00502,train,睡前锻炼最好,1,谣言
RD-00503,train,中成药也含化学成分需警惕不良反应,0,非谣言
RD-00504,train,强光裸眼训练可能伤害视网膜,0,非谣言
RD-00505,train,焦虑是因为太闲了,1,谣言
RD-00506,train,肝脏排毒时间是晚上11点,1,谣言
RD-00507,train,绝经后女性仍有性健康需求,0,非谣言
RD-00508,train,青少年心理问题是因为学习不好,1,谣言
RD-00509,train,肾虚是性生活过多导致的,1,谣言
RD-00510,train,枕头高低决定智力,1,谣言
RD-00511,train,牛奶越浓越有营养,1,谣言
RD-00512,train,运动完洗澡需控制水温与心率变化,0,非谣言
RD-00513,train,中药煎煮时间视药物种类和剂量决定,0,非谣言
RD-00514,train,力量训练可以帮助维持基础代谢率,0,非谣言
RD-00515,train,适量食用坚果有益健康但能量密度高需控制,0,非谣言
RD-00516,train,每晚都要做梦才能排毒,1,谣言
RD-00517,train,跑步机比户外跑更容易瘦,1,谣言
RD-00518,train,猪肝虽含铁但胆固醇较高不适合大量摄入,0,非谣言
RD-00519,train,失眠靠意志力可以克服,1,谣言
RD-00520,train,打了疫苗就可以不戴口罩,1,谣言
RD-00521,train,心理咨询只能开导没效果,1,谣言
RD-00522,train,外地人更容易带病,1,谣言
RD-00523,train,高血糖会增加心血管并发症风险,0,非谣言
RD-00524,train,儿童失眠是心理问题,1,谣言
RD-00525,train,早餐摄入优质碳水有助于控制全天热量摄入,0,非谣言
RD-00526,train,吃鱼眼能明目,1,谣言
RD-00527,train,早泄是心理疾病无法治疗,1,谣言
RD-00528,train,长痘是体内毒素排出,1,谣言
RD-00529,train,心理疾病治不好只能拖着,1,谣言
RD-00530,train,胰腺癌等高危人群应定期体检,0,非谣言
RD-00531,train,不吃晚饭可以延年益寿,1,谣言
RD-00532,train,吃果蔬脆 ≠ 吃蔬菜,0,非谣言
RD-00533,train,合理眨眼频率有助保持眼表湿润,0,非谣言
RD-00534,train,头顶冒热气是肾气虚,1,谣言
RD-00535,train,病毒不可能通过无线网络传播,0,非谣言
RD-00536,train,体质虚弱不能运动只能静养,1,谣言
RD-00537,train,站着吃饭更容易瘦,1,谣言
RD-00538,train,胖人都血脂高,1,谣言
RD-00539,train,中等硬度的床垫更好地支撑脊柱，减少肌肉负担,0,非谣言
RD-00540,train,肌肉比脂肪重但体积更小,0,非谣言
RD-00541,train,传染病一定需要住院,1,谣言
RD-00542,train,控制三高能有效预防心脑血管事件,0,非谣言
RD-00543,train,揉眼睛可以消除异物感,1,谣言
RD-00544,train,洗牙会让牙缝变大,1,谣言
RD-00545,train,心理疾病都是被“灌输”出来的,1,谣言
RD-00546,train,清宿便不可以排肠毒,0,非谣言
RD-00547,train,深度疲劳可能是癌症或慢病早期表现,0,非谣言
RD-00548,train,性健康教育适用于各年龄段,0,非谣言
RD-00549,train,苹果是万能营养水果,1,谣言
RD-00550,train,艾滋病通过共用马桶传播,1,谣言
RD-00551,train,中医辨证治疗需医生临床观察不可自断,0,非谣言
RD-00552,train,过敏性鼻炎目前是不可治愈的,0,非谣言
RD-00553,train,喝黄酒驱寒,1,谣言
RD-00554,train,拍打疗法无确切疗效可能造成软组织伤害,0,非谣言
RD-00555,train,避孕药吃一次就会不孕,1,谣言
RD-00556,train,癌症并不等于绝症许多类型可长期带瘤生存,0,非谣言
RD-00557,train,喝冰水会让脂肪凝固在体内,1,谣言
RD-00558,train,中医看舌苔就能判断所有病,1,谣言
RD-00559,train,红酒配芝士能软化血管,1,谣言
RD-00560,train,做梦一定是浅睡眠,1,谣言
RD-00561,train,合理用药能延缓慢性病并发症发生,0,非谣言
RD-00562,train,食物能通血管,1,谣言
RD-00563,train,夜间醒来保持安静能更容易再次入睡,0,非谣言
RD-00564,train,吃太多寒凉食物会伤脾胃,1,谣言
RD-00565,train,吃辣可以减肥,1,谣言
RD-00566,train,全麦食品含碳水但升糖指数较低,0,非谣言
RD-00567,train,咖啡空腹喝才有效减脂,1,谣言
RD-00568,train,用小苏打洗牙能美白,1,谣言
RD-00569,train,阳光适量对视力发育有益但应注意UV防护,0,非谣言
RD-00570,train,得了心理病只能辞职躺平,1,谣言
RD-00571,train,合规防护如口罩防护可降低感染概率,0,非谣言
RD-00572,train,炒菜应选择合适油种控制温度减少油烟,0,非谣言
RD-00573,train,不打疫苗可增强自然抗病能力,1,谣言
RD-00574,train,吃红枣能治贫血,1,谣言
RD-00575,train,眼疲劳是用眼过度的信号需调整用眼习惯,0,非谣言
RD-00576,train,香蕉和芒果热性不能多吃,1,谣言
RD-00577,train,晚上洗头容易得偏头痛,1,谣言
RD-00578,train,每天泡脚能活百岁,1,谣言
RD-00579,train,中医药现代发展需循证研究支持,0,非谣言
RD-00580,train,中药需要根据病情调配不能自行配伍,0,非谣言
RD-00581,train,不同人对食物的代谢反应存在差异,0,非谣言
RD-00582,train,肾虚是男性一切问题的根源,1,谣言
RD-00583,train,榨取一杯果汁，通常需要使用三四个水果，这会使人在不知不觉间摄入远超正常量的果糖。此外，榨汁过程会导致水果中的膳食纤维和维生素大量流失，营养价值大打折扣。,0,非谣言
RD-00584,train,固定起床时间有助于睡眠稳定,0,非谣言
RD-00585,train,中医理论无法完全代替临床实证医学,0,非谣言
RD-00586,train,睡得越多越好,1,谣言
RD-00587,train,太阳越晒眼睛越健康,1,谣言
RD-00588,train,疫苗注射等于拿命赌博,1,谣言
RD-00589,train,运动时心跳太快是心脏病,1,谣言
RD-00590,train,儿童需要固定作息以支持发育与情绪稳定,0,非谣言
RD-00591,train,体质酸性就容易得癌症,1,谣言
RD-00592,train,精液接触皮肤会导致过敏,1,谣言
RD-00593,train,推拿越痛说明效果越好,1,谣言
RD-00594,train,只要年轻身体好就不会感染,1,谣言
RD-00595,train,“价”是HPV的型别，二价、四价和九价预防宫颈癌效力相当,0,非谣言
RD-00596,train,性病都是不洁性生活造成的惩罚,1,谣言
RD-00597,train,春季是过敏高发期。对于过敏体质的个体，被动做法是远离过敏原，主动做法则是重塑免疫系统的平衡。除了规律作息、避免熬夜、适量运动外，还要注意不要过于洁净。在野外、郊外多接触自然界的微生物，在饮食方面多吃天然食物，可以使机体的代谢处于一个良好的状态，对免疫平衡有益。,0,非谣言
RD-00598,train,长期控制血糖可延缓糖尿病并发症,0,非谣言
RD-00599,train,疫苗导致慢性疲劳综合征,1,谣言
RD-00600,train,乳头颜色多为个体差异无生育影响,0,非谣言
RD-00601,train,泡温泉可以治疗关节炎,1,谣言
RD-00602,train,只要闭眼就等于休息,1,谣言
RD-00603,train,感染性疾病都是不洁造成的,1,谣言
RD-00604,train,儿童补钙必须吃钙片,1,谣言
RD-00605,train,心肌梗死会提前胸痛几天,1,谣言
RD-00606,train,中医靠经验胜过科学,1,谣言
RD-00607,train,每天排便越多越能防癌,1,谣言
RD-00608,train,坚果虽健康但应注意每日限量,0,非谣言
RD-00609,train,伤口抹牙膏能止痛,1,谣言
RD-00610,train,女人来月经不能洗澡,1,谣言
RD-00611,train,疫苗只对部分人有用对大多数人无效,1,谣言
RD-00612,train,有些食物可在某种程度上延缓眼睛衰老。维生素C、叶黄素和玉米黄素、Ω-3脂肪酸、B族维生素、复合维生素的摄入可能延缓晶状体的老化；叶黄素、玉米黄素和Ω-3脂肪酸对视网膜的衰老可能有延缓的作用。羽衣甘蓝、菠菜、花椰菜、南瓜、玉米、柑橘，以及蛋黄等食物富含叶黄素和玉米黄素，适当摄入对眼部健康有益。,0,非谣言
RD-00613,train,喝酒暖身,1,谣言
RD-00614,train,戴眼镜不会导致度数加深,0,非谣言
RD-00615,train,性表达主动性不等于道德问题,0,非谣言
RD-00616,train,疫苗可预防因病毒感染引发的严重并发症,0,非谣言
RD-00617,train,做冥想等于迷信,1,谣言
RD-00618,train,睡觉戴眼罩能防近视,1,谣言
RD-00619,train,女性只要洁身自好就不会得性病,1,谣言
RD-00620,train,熬夜后补觉有一定帮助，但一定要注意控制补觉的时长,0,非谣言
RD-00621,train,可以用大蒜鉴定地沟油,1,谣言
RD-00622,train,心理问题都是没事找事,1,谣言
RD-00623,train,高潮反应复杂并非所有人都有体验,0,非谣言
RD-00624,train,拍打按摩有助于放松不能替代医疗干预,0,非谣言
RD-00625,train,女人比男人更需要睡眠,1,谣言
RD-00626,train,头疼就是风邪侵袭,1,谣言
RD-00627,train,疫苗只是官方掩盖真相的工具,1,谣言
RD-00628,train,新冠病毒是实验室制造出来的,1,谣言
RD-00629,train,花生红衣能补血,1,谣言
RD-00630,train,失眠可伴有入睡难、早醒、易醒等表现,0,非谣言
RD-00631,train,通经络就是打通气血运行,1,谣言
RD-00632,train,吃虾不能配西瓜,1,谣言
RD-00633,train,游泳能自然拉长身高,1,谣言
RD-00634,train,病毒都是人工制造的,1,谣言
RD-00635,train,中药泡茶长期饮用可能有肝肾负担,0,非谣言
RD-00636,train,隔夜茶在保存得当情况下可安全饮用,0,非谣言
RD-00637,train,长期喝红糖水能调理痛经,1,谣言
RD-00638,train,所有肿瘤都能通过B超查出来,1,谣言
RD-00639,train,动感单车伤膝盖,1,谣言
RD-00640,train,运动时多出汗减重效果并没有更好，出汗多少不反应减肥效果,0,非谣言
RD-00641,train,孕妇不能看恐怖片,1,谣言
RD-00642,train,冬草莓可以吃,0,非谣言
RD-00643,train,大豆雌激素致癌不能吃,1,谣言
RD-00644,train,确诊了传染病就会被社会隔离,1,谣言
RD-00645,train,部分传染病可治愈不会长期带毒,0,非谣言
RD-00646,train,打嗝说明胃有毒,1,谣言
RD-00647,train,男人吃豆腐不会变娘。,0,非谣言
RD-00648,train,乳腺癌一定要切除乳房,1,谣言
RD-00649,train,天然食品就一定不会发胖,1,谣言
RD-00650,train,疫苗接种可与营养补充协同提高防护力,0,非谣言
RD-00651,train,药酒浓度高不可当饮料随意饮用,0,非谣言
RD-00652,train,运动伤害不可避免,1,谣言
RD-00653,train,晚餐不应过饱也不建议完全不吃,0,非谣言
RD-00654,train,跑步会让子宫下垂,1,谣言
RD-00655,train,焦虑说明你不够坚强,1,谣言
RD-00656,train,按摩淋巴能排毒,1,谣言
RD-00657,train,祛痘必须戒糖和油,1,谣言
RD-00658,train,泡澡出汗不等于排毒仅为体温调节反应,0,非谣言
RD-00659,train,吃香蕉就能通便减肥,1,谣言
RD-00660,train,晚间训练需合理安排作息,0,非谣言
RD-00661,train,练完就吃会反弹,1,谣言
RD-00662,train,手脚麻木就是中风前兆,1,谣言
RD-00663,train,癌症是“报应”无药可救,1,谣言
RD-00664,train,心理问题的孩子是“没教好”,1,谣言
RD-00665,train,坐久了屁股长痘是毒素,1,谣言
RD-00666,train,婚后性生活必须规律才健康,1,谣言
